icpsr	congress	dem	majority	female	afam	latino	votepct	dwnom1	meddist	chair	subchr	seniority	state_leg	south	s_bills	s_aic	s_abc	s_pass	all_bills	all_aic	all_abc	all_pass
29707	110	1	1	0	0	0	69	-.45100001	.27400002	0	1	6	0	0	14	2	3	3	14	2	3	3
29708	105	0	1	0	0	0	50	.53899997	.34749997	0	0	1	1	0	3	0	0	0	4	0	0	0
29708	106	0	1	0	0	0	51	.53899997	.38099998	0	0	2	1	0	16	4	4	4	21	8	9	8
29709	105	1	0	1	0	1	47	-.354	.54549998	0	0	1	0	0	3	0	0	0	4	0	0	0
29709	106	1	0	1	0	1	56	-.37099999	.52899998	0	0	2	0	0	5	0	0	0	8	0	0	0
29709	107	1	0	1	0	1	60	-.389	.59200001	0	0	3	0	0	8	0	0	0	9	0	1	1
29709	108	1	0	1	0	1	61	-.40599999	.66100001	0	0	4	0	0	14	1	1	1	14	1	1	1
29709	109	1	0	1	0	1	60	-.42399999	.727	0	0	5	0	0	10	0	0	0	11	0	0	0
29709	110	1	1	1	0	1	62	-.44100001	.26400003	0	1	6	0	0	11	1	1	1	11	1	1	1
29710	105	1	0	1	0	0	57	-.51099998	.70249999	0	0	1	1	0	7	0	0	0	7	0	0	0
29710	106	1	0	1	0	0	67	-.505	.66299999	0	0	2	1	0	17	0	0	0	17	0	0	0
29710	107	1	0	1	0	0	69	-.5	.70300001	0	0	3	1	0	12	0	0	0	12	0	0	0
29710	108	1	0	1	0	0	66	-.49399999	.74900001	0	0	4	1	0	8	0	0	0	8	0	0	0
29710	109	1	0	1	0	0	73	-.48899999	.792	0	0	5	1	0	8	0	0	0	8	0	0	0
29710	110	1	1	1	0	0	80	-.484	.30700001	0	0	6	1	0	23	1	2	1	25	1	3	2
29711	105	0	1	0	0	0	56	.86299998	.67149997	0	0	1	1	0	8	1	2	1	9	1	3	1
29711	106	0	1	0	0	0	59	.86299998	.70499998	0	0	2	1	0	6	1	1	1	6	1	1	1
29711	107	0	1	0	0	0	79	.86299998	.65999997	0	0	3	1	0	8	1	1	0	9	1	2	1
29712	105	1	0	0	0	0	52	-.25	.44150001	0	0	1	1	0	6	0	0	0	6	0	0	0
29712	106	1	0	0	0	0	50	-.25	.40799999	0	0	2	1	0	8	0	0	0	8	0	0	0
29712	107	1	0	0	0	0	54	-.25	.45300001	0	0	3	1	0	10	0	0	0	10	0	0	0
29713	105	1	0	0	0	0	59	-.156	.3475	0	0	1	1	1	1	0	0	0	1	0	0	0
29713	106	1	0	0	0	0	100	-.16599999	.324	0	0	2	1	1	1	1	0	0	2	2	1	1
29713	107	1	0	0	0	0	72	-.176	.37900001	0	0	3	1	1	1	0	0	0	1	0	0	0
29713	108	1	0	0	0	0	67	-.185	.44	0	0	4	1	1	5	1	1	1	5	1	1	1
29713	109	1	0	0	0	0	62	-.19499999	.498	0	0	5	1	1	2	1	0	0	3	1	0	0
29713	110	1	1	0	0	0	100	-.205	.027999999	0	0	6	1	1	5	1	1	1	5	1	1	1
29714	105	1	0	0	0	0	58	-.28999999	.4815	0	0	1	1	1	3	0	0	0	3	0	0	0
29714	106	1	0	0	0	0	65	-.29100001	.449	0	0	2	1	1	3	1	1	1	3	1	1	1
29714	107	1	0	0	0	0	85	-.292	.495	0	0	3	1	1	0	0	0	0	0	0	0	0
29714	108	1	0	0	0	0	100	-.29300001	.54800004	0	0	4	1	1	6	1	0	0	6	1	0	0
29714	109	1	0	0	0	0	86	-.294	.597	0	0	5	1	1	5	2	2	0	6	3	3	1
29715	105	1	0	0	0	0	66	-.377	.56849998	0	0	1	1	1	3	0	0	0	3	0	0	0
29715	106	1	0	0	0	0	100	-.396	.55400002	0	0	2	1	1	6	0	0	0	7	0	0	0
29715	107	1	0	0	0	0	72	-.414	.61699998	0	0	3	1	1	6	1	1	0	8	1	1	0
29715	108	1	0	0	0	0	72	-.433	.68800002	0	0	4	1	1	8	0	0	0	9	0	0	0
29715	109	1	0	0	0	0	100	-.45199999	.755	0	0	5	1	1	5	0	0	0	6	0	0	0
29715	110	1	1	0	0	0	100	-.47	.29300001	0	1	6	1	1	17	3	2	2	18	4	3	3
29716	105	1	0	0	0	0	64	-.333	.52450001	0	0	1	1	0	5	0	0	0	6	1	1	1
29716	106	1	0	0	0	0	74	-.333	.491	0	0	2	1	0	22	0	0	0	23	1	1	1
29716	107	1	0	0	0	0	87	-.333	.53600001	0	0	3	1	0	8	0	0	0	8	0	0	0
29717	105	1	0	0	1	0	83	-.55400002	.74550003	0	0	1	0	0	2	0	0	0	4	2	2	2
29717	106	1	0	0	1	0	93	-.55199999	.70999998	0	0	2	0	0	6	1	2	1	7	2	3	2
29717	107	1	0	0	1	0	86	-.55000001	.75300002	0	0	3	0	0	6	0	0	0	7	0	0	0
29717	108	1	0	0	1	0	83	-.54799998	.80299997	0	0	4	0	0	9	0	0	0	16	1	0	0
29717	109	1	0	0	1	0	86	-.546	.84899998	0	0	5	0	0	14	0	0	0	22	2	2	2
29717	110	1	1	0	1	0	87	-.54400003	.36700004	0	1	6	0	0	19	7	6	5	19	7	6	5
29718	105	0	1	0	0	0	50	.396	.2045	0	0	1	0	0	2	1	0	0	2	1	0	0
29718	106	0	1	0	0	0	61	.41999999	.26199999	0	0	2	0	0	6	2	2	2	7	2	3	3
29718	107	0	1	0	0	0	63	.44299999	.23999999	0	0	3	0	0	16	5	5	5	16	5	5	5
29718	108	0	1	0	0	0	55	.46700001	.21200001	0	0	4	0	0	13	4	3	3	15	5	4	4
29718	109	0	1	0	0	0	69	.491	.18799999	0	0	5	0	0	9	1	1	0	10	1	2	1
29718	110	0	0	0	0	0	61	.51499999	.69199997	0	0	6	0	0	1	0	0	0	1	0	0	0
29719	105	0	1	0	0	0	62	.46599999	.27449998	0	0	1	1	0	0	0	0	0	2	0	0	0
29719	106	0	1	0	0	0	69	.46599999	.308	0	0	2	1	0	2	1	2	2	2	1	2	2
29720	105	1	0	1	1	0	53	-.48899999	.68049997	0	0	1	1	0	1	0	0	0	2	0	0	0
29720	106	1	0	1	1	0	58	-.49200001	.65000004	0	0	2	1	0	3	0	0	0	5	1	1	1
29720	107	1	0	1	1	0	59	-.49599999	.699	0	0	3	1	0	5	0	0	0	9	0	1	1
29720	108	1	0	1	1	0	53	-.49900001	.75400001	0	0	4	1	0	8	0	0	0	10	1	1	0
29720	109	1	0	1	1	0	54	-.50300002	.80599999	0	0	5	1	0	5	0	0	0	6	0	0	0
29720	110	1	1	1	1	0	54	-.50599998	.329	0	0	6	1	0	5	1	1	0	6	1	1	0
29721	105	1	0	0	0	0	49	-.15000001	.34150001	0	0	1	1	0	9	0	0	0	9	0	0	0
29721	106	1	0	0	0	0	57	-.178	.336	0	0	2	1	0	4	0	0	0	5	0	0	0
29721	107	1	0	0	0	0	63	-.206	.40900001	0	0	3	1	0	6	0	0	0	6	0	0	0
29721	108	1	0	0	0	0	53	-.234	.48899999	0	0	4	1	0	8	0	0	0	8	0	0	0
29721	109	1	0	0	0	0	55	-.26199999	.565	0	0	5	1	0	10	0	0	0	10	0	0	0
29721	110	1	1	0	0	0	52	-.28999999	.11299999	0	1	6	1	0	17	1	1	1	18	2	2	2
29722	105	0	1	0	0	0	73	.45899999	.26749998	0	0	1	1	0	6	0	0	0	7	0	0	0
29722	106	0	1	0	0	0	81	.456	.29800001	0	0	2	1	0	11	1	0	0	15	4	3	3
29722	107	0	1	0	0	0	89	.45199999	.249	0	1	3	1	0	21	3	3	3	22	4	4	4
29722	108	0	1	0	0	0	91	.449	.19400001	0	1	4	1	0	13	1	1	1	13	1	1	1
29722	109	0	1	0	0	0	91	.44600001	.14300001	0	1	5	1	0	11	3	3	2	11	3	3	2
29722	110	0	0	0	0	0	79	.442	.61900002	0	0	6	1	0	13	1	2	2	13	1	2	2
29723	105	0	1	0	0	0	52	.60699999	.41549999	0	0	1	0	0	4	1	0	0	4	1	0	0
29723	106	0	1	0	0	0	61	.61199999	.454	0	0	2	0	0	4	1	0	0	4	1	0	0
29723	107	0	1	0	0	0	67	.61699998	.41399997	0	0	3	0	0	11	0	1	1	11	0	1	1
29723	108	0	1	0	0	0	60	.62199998	.36699998	0	0	4	0	0	7	1	0	0	9	2	1	1
29723	109	0	1	0	0	0	56	.62699997	.32399997	0	0	5	0	0	33	2	1	0	33	2	1	0
29724	105	0	1	0	0	0	50	.56	.36849999	0	0	1	1	0	9	1	1	1	11	1	1	1
29725	105	0	1	1	0	0	50	.35499999	.1635	0	0	1	1	1	1	0	0	0	1	0	0	0
29725	106	0	1	1	0	0	52	.377	.219	0	0	2	1	1	1	0	0	0	2	1	1	1
29725	107	0	1	1	0	0	53	.398	.19500001	0	0	3	1	1	0	0	0	0	0	0	0	0
29725	108	0	1	1	0	0	52	.419	.164	0	0	4	1	1	0	0	0	0	0	0	0	0
29725	109	0	1	1	0	0	60	.44100001	.13800001	0	0	5	1	1	1	0	0	0	2	0	1	1
29726	105	0	1	0	0	0	58	.38499999	.1935	0	0	1	0	1	5	0	0	0	5	0	0	0
29726	106	0	1	0	0	0	100	.38499999	.22699998	0	0	2	0	1	2	0	0	0	2	0	0	0
29727	105	1	0	0	0	0	53	-.117	.30849999	0	0	1	1	1	3	0	0	0	3	0	0	0
29727	106	1	0	0	0	0	100	-.117	.27500001	0	0	2	1	1	3	1	1	1	3	1	1	1
29728	105	1	0	0	0	0	55	-.428	.61949998	0	0	1	0	0	8	0	0	0	9	1	1	1
29728	106	1	0	0	0	0	60	-.428	.58600003	0	0	2	0	0	5	0	0	0	6	1	1	1
29728	107	1	0	0	0	0	60	-.428	.63099998	0	0	3	0	0	13	0	0	0	14	1	1	0
29728	108	1	0	0	0	0	64	-.428	.68300003	0	0	4	0	0	10	0	0	0	11	0	0	0
29728	109	1	0	0	0	0	60	-.428	.73100001	0	0	5	0	0	10	0	0	0	10	0	0	0
29728	110	1	1	0	0	0	61	-.428	.25100002	0	0	6	0	0	24	5	3	3	24	5	3	3
29729	105	1	0	0	0	0	53	-.53200001	.72350001	0	0	1	0	0	4	0	0	0	4	0	0	0
29729	106	1	0	0	0	0	57	-.55199999	.70999998	0	0	2	0	0	12	0	0	0	13	1	1	1
29729	107	1	0	0	0	0	100	-.57200003	.77500004	0	0	3	0	0	10	0	0	0	12	0	2	2
29729	108	1	0	0	0	0	100	-.59100002	.84600002	0	0	4	0	0	12	1	0	0	12	1	0	0
29729	109	1	0	0	0	0	71	-.611	.91399997	0	0	5	0	0	10	0	0	0	11	1	1	1
29729	110	1	1	0	0	0	100	-.63099998	.454	0	1	6	0	0	12	3	2	0	15	3	4	1
29730	105	1	0	0	0	0	48	-.54500002	.73650002	0	0	1	0	0	2	0	0	0	2	0	0	0
29730	106	1	0	0	0	0	55	-.55500001	.713	0	0	2	0	0	9	0	0	0	9	0	0	0
29730	107	1	0	0	0	0	71	-.56400001	.76700002	0	0	3	0	0	9	0	0	0	9	0	0	0
29730	108	1	0	0	0	0	68	-.574	.829	0	0	4	0	0	7	0	0	0	7	0	0	0
29730	109	1	0	0	0	0	70	-.58399999	.88699996	0	0	5	0	0	7	0	0	0	7	0	0	0
29730	110	1	1	0	0	0	70	-.59299999	.41600001	0	1	6	0	0	8	0	0	0	8	0	0	0
29731	105	1	0	0	0	0	54	-.54699999	.7385	0	0	1	1	0	4	1	1	1	7	3	3	3
29731	106	1	0	0	0	0	70	-.54699999	.70499998	0	0	2	1	0	4	1	0	0	5	1	0	0
29731	107	1	0	0	0	0	74	-.54699999	.75	0	0	3	1	0	5	1	0	0	6	1	0	0
29731	108	1	0	0	0	0	69	-.54699999	.80199999	0	0	4	1	0	4	0	0	0	4	0	0	0
29731	109	1	0	0	0	0	66	-.54699999	.84999996	0	0	5	1	0	5	1	2	1	5	1	2	1
29731	110	1	1	0	0	0	64	-.54699999	.37	0	1	6	1	0	19	3	3	3	19	3	3	3
29732	105	1	0	1	0	0	54	-.30500001	.49650002	0	0	1	1	0	8	0	0	0	8	0	0	0
29732	106	1	0	1	0	0	57	-.30500001	.463	0	0	2	1	0	7	0	0	0	7	0	0	0
29733	105	1	0	1	1	0	88	-.52999997	.72149998	0	0	1	1	0	2	0	0	0	3	0	0	0
29733	106	1	0	1	1	0	87	-.52999997	.68799996	0	0	2	1	0	4	0	0	0	5	0	0	0
29733	107	1	0	1	1	0	89	-.52999997	.73299998	0	0	3	1	0	3	0	0	0	3	0	0	0
29733	108	1	0	1	1	0	92	-.52999997	.78499997	0	0	4	1	0	6	0	0	0	7	0	0	0
29733	109	1	0	1	1	0	78	-.52999997	.83299994	0	0	5	1	0	3	0	0	0	5	0	1	1
29733	110	1	1	1	1	0	100	-.52999997	.35299999	0	0	6	1	0	6	0	0	0	6	0	0	0
29734	105	0	1	0	0	0	61	.43799999	.2465	0	0	1	0	1	1	0	0	0	2	0	0	0
29734	106	0	1	0	0	0	85	.44	.28200001	0	0	2	0	1	11	4	3	2	11	4	3	2
29734	107	0	1	0	0	0	73	.442	.23900001	0	0	3	0	1	13	0	0	0	13	0	0	0
29734	108	0	1	0	0	0	64	.44400001	.18900001	0	0	4	0	1	11	1	1	1	12	1	1	1
29734	109	0	1	0	0	0	80	.44600001	.14300001	0	0	5	0	1	11	1	1	1	11	1	1	1
29734	110	0	0	0	0	0	78	.447	.62400001	0	0	6	0	1	3	0	0	0	4	1	1	1
29735	105	0	1	0	0	0	65	.51800001	.3265	0	0	1	0	0	5	2	1	1	7	3	2	2
29735	106	0	1	0	0	0	73	.53600001	.37800002	0	0	2	0	0	4	1	1	1	6	2	2	2
29735	107	0	1	0	0	0	74	.55400002	.35100001	0	0	3	0	0	9	3	3	3	9	3	3	3
29735	108	0	1	0	0	0	75	.57200003	.31700003	0	0	4	0	0	10	3	5	3	11	4	6	4
29735	109	0	1	0	0	0	70	.58999997	.28699997	0	0	5	0	0	15	3	2	2	16	4	3	3
29735	110	0	0	0	0	0	67	.60799998	.78499997	0	0	6	0	0	10	0	1	1	10	0	1	1
29736	105	0	1	1	0	0	50	.35600001	.16450001	0	0	1	0	0	6	0	0	0	6	0	0	0
29736	106	0	1	1	0	0	63	.35100001	.193	0	0	2	0	0	16	0	0	0	16	0	0	0
29736	107	0	1	1	0	0	69	.345	.142	0	0	3	0	0	15	0	0	0	15	0	0	0
29736	108	0	1	1	0	0	72	.34	.085000001	0	0	4	0	0	10	1	1	1	11	2	2	2
29736	109	0	1	1	0	0	72	.33399999	.030999992	0	0	5	0	0	16	0	1	1	18	0	1	1
29736	110	0	0	1	0	0	72	.329	.50599998	0	0	6	0	0	7	2	1	1	8	3	2	2
29737	105	0	1	0	0	0	49	.47499999	.28349999	0	0	1	0	0	6	0	0	0	6	0	0	0
29737	106	0	1	0	0	0	62	.472	.31400001	0	0	2	0	0	5	0	0	0	8	2	2	0
29737	107	0	1	0	0	0	59	.46900001	.266	0	0	3	0	0	19	0	1	0	19	0	1	0
29737	108	0	1	0	0	0	68	.46700001	.21200001	0	0	4	0	0	8	0	0	0	8	0	0	0
29737	109	0	1	0	0	0	65	.46399999	.16099998	0	0	5	0	0	25	0	0	0	26	0	1	1
29737	110	0	0	0	0	0	61	.461	.63800001	0	0	6	0	0	25	0	0	0	25	0	0	0
29738	105	0	1	0	0	0	52	.491	.29949999	0	0	1	0	0	17	6	4	2	18	7	5	3
29738	106	0	1	0	0	0	53	.491	.333	0	0	2	0	0	13	4	4	3	14	5	5	4
29739	105	0	1	0	0	0	59	.53299999	.34149998	0	0	1	1	0	14	1	0	0	14	1	0	0
29739	106	0	1	0	0	0	81	.56199998	.40399998	0	0	2	1	0	20	7	4	4	25	7	6	6
29739	107	0	1	0	0	0	65	.59200001	.389	0	0	3	1	0	21	6	6	5	24	6	7	6
29739	108	0	1	0	0	0	74	.62199998	.36699998	0	0	4	1	0	23	9	8	7	24	10	9	7
29739	109	0	1	0	0	0	67	.65200001	.34900001	0	1	5	1	0	17	1	5	5	18	2	6	6
29740	105	0	1	0	0	0	50	.59500003	.40350002	0	0	1	0	0	2	0	1	0	2	0	1	0
29740	106	0	1	0	0	0	67	.59500003	.43700004	0	0	2	0	0	7	1	1	1	8	2	2	2
29740	107	0	1	0	0	0	53	.59500003	.39200002	0	0	3	0	0	5	0	0	0	5	0	0	0
29741	105	1	0	0	0	0	51	-.296	.48750001	0	0	1	1	0	6	0	0	0	7	0	0	0
29741	106	1	0	0	0	0	62	-.322	.47999999	0	0	2	1	0	9	2	0	0	10	2	0	0
29741	107	1	0	0	0	0	67	-.347	.55000001	0	0	3	1	0	17	2	1	1	18	2	1	1
29741	108	1	0	0	0	0	67	-.373	.62800002	0	0	4	1	0	13	0	0	0	14	0	1	1
29741	109	1	0	0	0	0	69	-.398	.70099998	0	0	5	1	0	22	0	0	0	22	0	0	0
29741	110	1	1	0	0	0	71	-.42399999	.24699999	0	0	6	1	0	28	3	3	2	29	3	3	2
29742	105	1	0	0	0	0	56	-.31	.50150001	0	0	1	0	0	9	0	0	0	10	0	0	0
29742	106	1	0	0	0	0	65	-.33399999	.49199998	0	0	2	0	0	11	1	1	0	12	2	1	0
29742	107	1	0	0	0	0	68	-.35800001	.56099999	0	0	3	0	0	9	0	0	0	11	0	0	0
29742	108	1	0	0	0	0	70	-.382	.63700002	0	0	4	0	0	9	1	1	0	11	2	2	1
29742	109	1	0	0	0	0	68	-.40599999	.70899999	0	0	5	0	0	10	0	0	0	11	0	0	0
29742	110	1	1	0	0	0	71	-.43000001	.25300002	0	0	6	0	0	12	2	1	1	13	2	1	1
29743	105	0	1	0	0	0	50	.403	.2115	0	0	1	0	0	5	0	0	0	5	0	0	0
29744	105	1	0	1	0	0	57	-.25400001	.44550002	0	0	1	0	0	2	0	0	0	2	0	0	0
29744	106	1	0	1	0	0	53	-.27399999	.43199998	0	0	2	0	0	7	0	0	0	9	0	0	0
29744	107	1	0	1	0	0	61	-.294	.49700001	0	0	3	0	0	16	1	1	1	17	1	1	1
29744	108	1	0	1	0	0	56	-.31299999	.56800002	0	0	4	0	0	15	0	0	0	15	0	0	0
29744	109	1	0	1	0	0	63	-.333	.63599998	0	0	5	0	0	28	1	0	0	28	1	0	0
29744	110	1	1	1	0	0	65	-.35299999	.17599998	0	1	6	0	0	43	2	4	2	43	2	4	2
29745	105	1	0	0	0	0	53	-.27700001	.46850002	0	0	1	1	1	4	0	0	0	6	1	1	1
29745	106	1	0	0	0	0	57	-.285	.44299999	0	0	2	1	1	5	0	0	0	7	0	1	1
29745	107	1	0	0	0	0	58	-.29300001	.49600002	0	0	3	1	1	6	2	2	2	7	2	3	3
29745	108	1	0	0	0	0	65	-.301	.55599999	0	0	4	1	1	3	1	0	0	4	2	1	1
29745	109	1	0	0	0	0	62	-.30899999	.61199999	0	0	5	1	1	6	0	0	0	7	1	1	1
29745	110	1	1	0	0	0	67	-.317	.14	0	1	6	1	1	16	1	1	1	16	1	1	1
29746	105	1	0	0	0	0	53	-.122	.31349999	0	0	1	0	1	2	0	0	0	5	0	0	0
29746	106	1	0	0	0	0	91	-.14	.29800001	0	0	2	0	1	1	0	0	0	3	0	0	0
29746	107	1	0	0	0	0	70	-.15800001	.361	0	0	3	0	1	5	1	0	0	7	2	1	1
29746	108	1	0	0	0	0	71	-.175	.43000001	0	0	4	0	1	9	3	0	0	9	3	0	0
29746	109	1	0	0	0	0	73	-.193	.49599999	0	0	5	0	1	8	0	0	0	8	0	0	0
29746	110	1	1	0	0	0	73	-.211	.033999994	0	1	6	0	1	7	3	2	2	7	3	2	2
29747	105	1	0	0	0	0	51	-.36300001	.55449998	0	0	1	0	0	4	0	0	0	4	0	0	0
29747	106	1	0	0	0	0	57	-.38800001	.546	0	0	2	0	0	9	1	0	0	9	1	0	0
29747	107	1	0	0	0	0	58	-.412	.61500001	0	0	3	0	0	13	0	0	0	13	0	0	0
29747	108	1	0	0	0	0	59	-.43599999	.69099998	0	0	4	0	0	16	0	0	0	16	0	0	0
29747	109	1	0	0	0	0	100	-.461	.764	0	0	5	0	0	20	0	0	0	20	0	0	0
29748	105	1	0	0	0	0	49	-.456	.64749998	0	0	1	1	0	5	1	1	1	5	1	1	1
29748	106	1	0	0	0	0	67	-.523	.68099999	0	0	2	1	0	12	0	0	0	12	0	0	0
29748	107	1	0	0	0	0	75	-.58999997	.79299998	0	0	3	1	0	21	0	0	0	21	0	0	0
29748	108	1	0	0	0	0	74	-.65700001	.912	0	0	4	1	0	18	0	0	0	19	0	0	0
29748	109	1	0	0	0	0	60	-.72399998	1.027	0	0	5	1	0	14	0	0	0	15	0	0	0
29748	110	1	1	0	0	0	66	-.79100001	.61400002	0	1	6	1	0	17	0	1	1	19	1	2	2
29749	105	0	1	0	0	0	51	.41800001	.22650002	0	0	1	1	1	10	1	1	1	10	1	1	1
29749	106	0	1	0	0	0	62	.41800001	.26000002	0	0	2	1	1	13	0	1	1	13	0	1	1
29749	107	0	1	0	0	0	87	.41800001	.21500002	0	0	3	1	1	18	2	2	2	18	2	2	2
29750	105	1	0	1	0	0	51	-.33899999	.53049999	0	0	1	1	0	4	0	0	0	4	0	0	0
29750	106	1	0	1	0	0	55	-.33500001	.493	0	0	2	1	0	10	0	0	0	12	1	1	1
29750	107	1	0	1	0	0	57	-.33199999	.53499997	0	0	3	1	0	17	1	1	0	17	1	1	0
29750	108	1	0	1	0	0	55	-.329	.58399999	0	0	4	1	0	30	0	1	1	30	0	1	1
29750	109	1	0	1	0	0	53	-.32499999	.62799996	0	0	5	1	0	23	0	0	0	24	0	0	0
29750	110	1	1	1	0	0	54	-.322	.145	0	0	6	1	0	23	4	2	1	28	4	4	3
29751	105	0	1	0	0	0	60	.41	.2185	0	0	1	1	0	6	1	1	0	6	1	1	0
29751	106	0	1	0	0	0	85	.41999999	.26199999	0	0	2	1	0	11	1	0	0	11	1	0	0
29751	107	0	1	0	0	0	83	.43099999	.228	0	0	3	1	0	6	3	1	1	6	3	1	1
29751	108	0	1	0	0	0	87	.44100001	.18600002	0	0	4	1	0	7	3	2	1	7	3	2	1
29751	109	0	1	0	0	0	88	.45199999	.14899999	0	0	5	1	0	7	2	1	1	7	2	1	1
29751	110	0	0	0	0	0	60	.46200001	.639	0	0	6	1	0	6	0	0	0	6	0	0	0
29752	105	0	1	0	0	0	59	.57099998	.37949997	0	0	1	1	0	12	2	2	2	12	2	2	2
29752	106	0	1	0	0	0	71	.602	.44400001	0	1	2	1	0	14	2	2	1	15	2	2	1
29752	107	0	1	0	0	0	67	.634	.43099999	0	0	3	1	0	14	0	0	0	14	0	0	0
29752	108	0	1	0	0	0	88	.66500002	.41000003	0	0	4	1	0	14	1	0	0	14	1	0	0
29752	109	0	1	0	0	0	64	.69700003	.39400002	0	0	5	1	0	16	1	2	1	17	2	3	2
29752	110	0	0	0	0	0	57	.72799999	.90499997	0	0	6	1	0	8	0	0	0	8	0	0	0
29753	105	1	0	0	0	0	64	-.32699999	.51849997	0	0	1	1	0	20	0	0	0	21	1	1	1
29753	106	1	0	0	0	0	72	-.32699999	.48499998	0	0	2	1	0	18	0	0	0	18	0	0	0
29754	105	0	1	0	0	0	58	.35600001	.16450001	0	0	1	0	0	11	3	0	0	11	3	0	0
29754	106	0	1	0	0	0	75	.35600001	.198	0	0	2	0	0	13	5	5	5	14	5	5	5
29754	107	0	1	0	0	0	73	.35600001	.15300001	0	1	3	0	0	22	1	3	3	23	1	4	4
29755	105	0	1	0	0	0	65	.38600001	.19450001	0	0	1	1	1	2	0	0	0	2	0	0	0
29755	106	0	1	0	0	0	69	.428	.27000001	0	0	2	1	1	9	0	0	0	10	1	1	1
29755	107	0	1	0	0	0	100	.47	.26699999	0	0	3	1	1	5	1	1	1	5	1	1	1
29755	108	0	1	0	0	0	100	.51200002	.25700003	0	1	4	1	1	2	0	1	1	2	0	1	1
29755	109	0	1	0	0	0	74	.55400002	.25100002	0	1	5	1	1	12	1	0	0	12	1	0	0
29756	105	1	0	0	1	0	61	-.43900001	.63050002	0	0	1	0	1	2	0	0	0	2	0	0	0
29756	106	1	0	0	1	0	79	-.40599999	.56400001	0	0	2	0	1	9	0	0	0	9	0	0	0
29756	107	1	0	0	1	0	100	-.37400001	.57700002	0	0	3	0	1	7	0	0	0	7	0	0	0
29756	108	1	0	0	1	0	84	-.34200001	.597	0	0	4	0	1	3	0	0	0	3	0	0	0
29756	109	1	0	0	1	0	82	-.30899999	.61199999	0	0	5	0	1	20	0	0	0	20	0	0	0
29757	105	1	0	0	0	0	52	-.242	.43349999	0	0	1	0	1	7	0	0	0	7	0	0	0
29757	106	1	0	0	0	0	59	-.242	.40000001	0	0	2	0	1	4	0	0	0	4	0	0	0
29757	107	1	0	0	0	0	56	-.242	.44499999	0	0	3	0	1	6	0	0	0	6	0	0	0
29757	108	1	0	0	0	0	56	-.242	.49700001	0	0	4	0	1	7	0	0	0	7	0	0	0
29758	105	1	0	0	0	0	52	-.175	.36649999	0	0	1	1	1	2	0	0	0	2	0	0	0
29758	106	1	0	0	0	0	58	-.175	.333	0	0	2	1	1	4	1	1	1	4	1	1	1
29758	107	1	0	0	0	0	91	-.175	.37799999	0	0	3	1	1	7	2	2	2	7	2	2	2
29758	108	1	0	0	0	0	61	-.175	.43000001	0	0	4	1	1	9	1	1	1	10	1	2	2
29759	106	0	1	0	0	0	56	.65499997	.49699998	0	0	2	0	1	12	1	0	0	12	1	0	0
29759	107	0	1	0	0	0	54	.67299998	.46999997	0	0	3	0	1	12	1	1	0	12	1	1	0
29759	108	0	1	0	0	0	68	.69099998	.43599999	0	0	4	0	1	15	1	1	0	20	3	4	2
29759	109	0	1	0	0	0	54	.70899999	.40599999	0	0	5	0	1	13	0	0	0	14	0	1	1
29759	110	0	0	0	0	0	56	.727	.90399998	0	0	6	0	1	11	0	1	1	11	0	1	1
29760	106	0	1	0	0	0	93	.56	.40200001	0	0	2	1	1	9	1	1	1	9	1	1	1
29760	107	0	1	0	0	0	92	.57599998	.37299997	0	0	3	1	1	17	0	1	1	17	0	1	1
29760	108	0	1	0	0	0	93	.59100002	.33600003	0	0	4	1	1	10	1	0	0	11	1	1	1
29760	109	0	1	0	0	0	69	.60699999	.30399999	0	0	5	1	1	21	2	1	0	22	3	2	1
29760	110	0	0	0	0	0	67	.62300003	.80000001	0	0	6	1	1	16	1	1	1	16	1	1	1
29761	106	1	0	0	0	0	64	-.26499999	.42299998	0	0	2	0	1	9	0	0	0	10	0	0	0
29761	107	1	0	0	0	0	59	-.189	.39199999	0	0	3	0	1	9	0	0	0	10	0	0	0
29761	108	1	0	0	0	0	59	-.113	.368	0	0	4	0	1	6	0	0	0	6	0	0	0
29761	110	1	1	0	0	0	52	-.037999999	.139	0	1	1	0	1	36	2	5	3	36	2	5	3
29762	105	0	1	1	0	0	58	.43200001	.24050002	0	0	1	0	1	4	2	1	1	4	2	1	1
29762	106	0	1	1	0	0	62	.461	.303	0	0	2	0	1	6	0	0	0	7	1	0	0
29762	107	0	1	1	0	0	63	.48899999	.28599998	0	0	3	0	1	8	0	0	0	10	0	1	1
29762	108	0	1	1	0	0	92	.51800001	.26300001	0	0	4	0	1	9	0	0	0	10	0	0	0
29762	109	0	1	1	0	0	72	.54699999	.24399999	0	0	5	0	1	9	0	0	0	10	0	0	0
29762	110	0	0	1	0	0	67	.57499999	.75199997	0	0	6	0	1	5	0	0	0	6	1	1	1
29763	105	1	0	0	0	1	62	-.33000001	.52149999	0	0	1	0	1	2	0	0	0	2	0	0	0
29763	106	1	0	0	0	1	58	-.32499999	.48299998	0	0	2	0	1	2	1	0	0	2	1	0	0
29763	107	1	0	0	0	1	88	-.31999999	.523	0	0	3	0	1	2	1	1	1	2	1	1	1
29763	108	1	0	0	0	1	100	-.31400001	.56900001	0	0	4	0	1	9	1	1	0	11	1	3	2
